id_prestamo;fecha;id_libro;generos;formato;perfil_socio;sala;dias_prestamo;renovaciones;dias_retraso;comentario
8669;25/06/2026;L0062;"ciencia ficcion;novela negra";Ebook;Infantil;Central;21.0;2;0.0;
5730;10/05/2026;L0067;"juvenil;romantica;fantasia";Ebook;Senior;Barrio Sur;14.0;1;0.0;
6904;28/05/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Senior;Central;30.0;0;0.0;
3479;31/03/2026;L0061;"historica;romantica";Fisico;Senior;Barrio Norte;7.0;0;0.0;Paginas subrayadas a lapiz
9318;05/07/2026;L0152;"novela negra;ciencia ficcion";Fisico;Senior;Barrio Sur;14.0;0;0.0;
3925;08/04/2026;L0053;"  biografia;ensayo;novela negra ";Fisico;Adulto;barrio norte;7.0;1;0.0;
1749;24/02/2026;L0004;"poesia;ensayo";Fisico;Senior;Barrio Sur;14.0;0;0,0 dias;
733;02/02/2026;L0026;"romantica;juvenil";Fisico;Adulto;Barrio Norte;;0;0.0;Paginas subrayadas a lapiz
2554;13/03/2026;L0021;"historica;biografia;ciencia ficcion";Ebook;Adulto;Barrio Norte;21.0;0;0.0;
8707;26/06/2026;L0025;fantasia;Fisico;Adulto;Barrio Sur;21.0;0;4.0;
5036;28/04/2026;L0111;"historica;poesia";Fisico;Senior;Central;21.0;1;8.0;
2663;15/03/2026;L0059;"poesia;biografia";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
6787;27/05/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Senior;Central;14.0;0;0.0;
5938;13/05/2026;L0020;"fantasia;novela negra";Ebook;Senior;Barrio Norte;7.0;1;0.0;
3114;24/03/2026;L0007;"historica;novela negra";Ebook;Senior;Barrio Norte;14.0;0;0.0;
3304;28/03/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;30.0;2;0.0;
1345;15/02/2026;L0114;terror;Fisico;Senior;Central;7.0;2;1.0;
1691;22/02/2026;L0137;"ciencia ficcion;biografia";Fisico;Adulto;Central;14.0;0;0.0;
6753;26/05/2026;L0025;fantasia;Fisico;Adulto;Barrio Norte;14.0;0;0.0;
6616;24/05/2026;L0030;"fantasia;historica;juvenil";Fisico;Senior;Central;14.0;0;0.0;
3309;28/03/2026;L0076;"ensayo;terror;poesia";Fisico;Senior;Barrio Norte;14.0;0;0.0;
1505;19/02/2026;L0094;biografia;Fisico;Senior;Barrio Sur;21.0;0;0.0;
1807;25/02/2026;L0010;"ensayo;novela negra";Fisico;Senior;Central;7.0;0;2.0;
6348;20/05/2026;L0005;poesia;Fisico;Adulto;Barrio Norte;21.0;0;0.0;
5466;05/05/2026;L0050;"romantica;ciencia ficcion";Ebook;Senior;Central;30.0;0;0.0;
3792;06/04/2026;L0090;"fantasia;romantica;ensayo";Audiolibro;Senior;Barrio Norte;21.0;0;0.0;
9593;09/07/2026;L0021;"historica;biografia;ciencia ficcion";Ebook;Infantil;Barrio Sur;14.0;0;0.0;Le falta la sobrecubierta
7457;06/06/2026;L0034;"novela negra;terror";Fisico;Senior;BARRIO SUR;14.0;1;2.0;
7402;06/06/2026;L0090;"fantasia;romantica;ensayo";Ebook;Adulto;Barrio Norte;14.0;0;0.0;
5724;10/05/2026;L0155;"novela negra;terror;juvenil";Fisico;Adulto;Central;21.0;0;8.0;
9643;10/07/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;30.0;0;0.0;
1849;26/02/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
4513;19/04/2026;L0013;"terror;poesia;ensayo";Fisico;Senior;Central;14.0;0;0.0;
2432;10/03/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Barrio Norte;21.0;1;2.0;
4661;22/04/2026;L0041;"terror;biografia";Fisico;Infantil;Central;;2;1.0;Paginas subrayadas a lapiz
6930;29/05/2026;L0033;"ciencia ficcion;fantasia;romantica";Ebook;Adulto;Barrio Sur;14.0;0;0.0;El socio pide renovar otra vez
5683;09/05/2026;L0152;"novela negra;ciencia ficcion";Fisico;Infantil;Barrio Norte;30.0;0;0.0;
143;19/01/2026;L0137;"ciencia ficcion;biografia";Fisico;Senior;Barrio Norte;30.0;0;0.0;
8829;27/06/2026;L0177;"poesia;romantica;historica";Fisico;Infantil;Barrio Norte;14.0;0;14.0;
8521;22/06/2026;L0044;"novela negra;historica";Audiolibro;Adulto;Central;30.0;1;0.0;
5360;03/05/2026;L0162;terror;Fisico;Infantil;Barrio Sur;14.0;1;5.0;Devuelto en perfecto estado
3410;30/03/2026;L0101;"biografia;historica";Fisico;Infantil;Barrio Norte;21.0;1;0.0;Muy solicitado, hay lista de espera
1118;11/02/2026;L0032;"poesia;novela negra";Ebook;Adulto;Barrio Sur;;1;0.0;
1757;24/02/2026;L0029;"fantasia;biografia";Fisico;Adulto;Barrio Sur;14.0;2;13.0;
498;28/01/2026;L0021;"historica;biografia;ciencia ficcion";Fisico;Adulto;barrio norte;14.0;0;0.0;
5272;02/05/2026;L0121;"fantasia;terror";Ebook;Adulto;Barrio Sur;7.0;0;0.0;
871;05/02/2026;L0011;fantasia;Fisico;;BARRIO SUR;21.0;0;0.0;
3358;29/03/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
913;06/02/2026;L0016;historica;Ebook;Adulto;Barrio Sur;14.0;1;0.0;
722;02/02/2026;L0004;"poesia;ensayo";Fisico;Senior;BARRIO NORTE;14.0;1;8.0;Paginas subrayadas a lapiz
2806;18/03/2026;L0049;"poesia;novela negra";Fisico;Senior;  Central ;7.0;1;4.0;Ejemplar algo deteriorado
9931;13/07/2026;L0038;"poesia;ciencia ficcion";Audiolibro;Adulto;Barrio Sur;14.0;1;0.0;
887;06/02/2026;L0062;"ciencia ficcion;novela negra";Ebook;Infantil;Barrio Norte;14.0;1;0.0;
9666;10/07/2026;L0029;"fantasia;biografia";Fisico;Senior;Barrio Norte;7.0;0;8.0;
6919;29/05/2026;L0001;"historica;biografia";Fisico;Senior;Barrio Norte;30.0;1;0.0;
7300;04/06/2026;L0053;"biografia;ensayo;novela negra";Fisico;Infantil;Central;21.0;0;6.0;
1521;19/02/2026;L0038;"poesia;ciencia ficcion";Ebook;Adulto;Central;21.0;0;0.0;
8758;27/06/2026;L0181;"ciencia ficcion;fantasia";Ebook;Adulto;Barrio Sur;14.0;0;0.0;
2747;16/03/2026;L0010;"ensayo;novela negra";Fisico;Senior;Barrio Sur;;0;0.0;
7200;02/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Infantil;Barrio Sur;7.0;0;0.0;
5877;12/05/2026;L0028;"juvenil;novela negra;historica";Fisico;Senior;Central;21.0;0;0.0;Devuelto en perfecto estado
315;24/01/2026;L0067;"juvenil;romantica;fantasia";Fisico;Infantil;Barrio Norte;30.0;2;21.0;
1800;25/02/2026;L0001;"HISTORICA;BIOGRAFIA";Fisico;Adulto;Central;21.0;0;2.0;
328;24/01/2026;L0036;terror;Fisico;Infantil;Central;7.0;0;12.0;
5742;10/05/2026;L0134;"romantica;novela negra;biografia";Ebook;Senior;Central;7.0;0;0.0;
4205;14/04/2026;L0106;"juvenil;historica;novela negra";Fisico;Adulto;Barrio Sur;7.0;2;0.0;Le falta la sobrecubierta
3130;24/03/2026;L0011;fantasia;Fisico;Senior;Barrio Sur;30.0;2;5.0;
8952;29/06/2026;L0032;"poesia;novela negra";Fisico;Adulto;Barrio Norte;21.0;0;0.0;
6856;28/05/2026;L0062;"ciencia ficcion;novela negra";Fisico;Adulto;  Barrio Sur ;21.0;0;0.0;
3969;09/04/2026;L0069;"ciencia ficcion;fantasia";Fisico;Adulto;Central;7.0;0;2.0;
5844;12/05/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
8867;28/06/2026;L0053;"biografia;ensayo;novela negra";Fisico;Infantil;Central;30.0;0;0.0;
1974;01/03/2026;L0146;"fantasia;juvenil";Fisico;Infantil;CENTRAL;7.0;0;0.0;
337;24/01/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Barrio Norte;30.0;2;0.0;
2765;17/03/2026;L0134;"romantica;novela negra;biografia";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
7790;11/06/2026;L0163;"  novela negra;romantica;biografia ";Fisico;Senior;central;14.0;0;5.0;
276;23/01/2026;L0055;poesia;Fisico;Adulto;Central;14.0;0;0,0 dias;Paginas subrayadas a lapiz
2986;22/03/2026;L0008;"romantica;juvenil;ensayo";Fisico;Adulto;CENTRAL;14.0;1;0.0;
7413;06/06/2026;L0196;ensayo;Fisico;Adulto;Barrio Sur;14.0;0;;
6274;19/05/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;7.0;0;0.0;
3478;31/03/2026;L0048;"historica;ensayo";Fisico;Infantil;Central;7.0;1;6.0;
5332;03/05/2026;L0029;"fantasia;biografia";Ebook;Senior;Barrio Norte;14.0;0;0.0;muy solicitado, hay lista de espera
3559;02/04/2026;L0120;"biografia;juvenil;ensayo";Fisico;Infantil;Central;30.0;0;4.0;
2810;18/03/2026;L0007;"historica;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;1.0;
9697;11/07/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Central;21.0;0;0,0 dias;
4862;25/04/2026;L0090;"fantasia;romantica;ensayo";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
7145;02/06/2026;L0024;"novela negra;biografia";Fisico;Infantil;Barrio Sur;21.0;0;0.0;
3417;30/03/2026;L0069;"ciencia ficcion;fantasia";Fisico;Adulto;Central;;0;0.0;Muy solicitado, hay lista de espera
308;24/01/2026;L0175;"biografia;terror";Audiolibro;Adulto;Barrio Sur;14.0;0;0.0;
3909;08/04/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;7.0;0;4.0;
349;24/01/2026;L0027;"poesia;fantasia;historica";Fisico;Senior;Central;14.0;1;7.0;
827;04/02/2026;L0074;"  terror;biografia ";Fisico;Senior;Barrio Norte;14.0;0;0.0;
9574;08/07/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Barrio Sur;14.0;0;0.0;El socio pide renovar otra vez
4483;19/04/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;0.0;El socio pide renovar otra vez
6693;25/05/2026;L0007;"HISTORICA;NOVELA NEGRA";Ebook;Senior;Barrio Norte;30.0;0;0.0;
3683;04/04/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
7928;13/06/2026;L0114;terror;Ebook;Adulto;Central;14.0;0;0.0;
8453;21/06/2026;L0043;"romantica;fantasia";Fisico;Infantil;Barrio Norte;30.0;1;0.0;
2054;02/03/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Barrio Norte;7.0;0;0.0;
72;17/01/2026;L0010;"ensayo;novela negra";Fisico;;Barrio Norte;14.0;2;0,0 dias;
5606;08/05/2026;L0097;"juvenil;historica;novela negra";Ebook;Infantil;Barrio Sur;14.0;0;0.0;
8193;17/06/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
6386;21/05/2026;L0074;"terror;biografia";Fisico;Senior;Central;30.0;1;3.0;Le falta la sobrecubierta
8237;18/06/2026;L0016;historica;Audiolibro;Adulto;Barrio Sur;7.0;0;0.0;
1667;22/02/2026;L0044;"NOVELA NEGRA;HISTORICA";Fisico;Senior;Barrio Norte;7.0;1;30.0;
6298;19/05/2026;L0060;"juvenil;terror";Fisico;Senior;Central;7.0;1;6.0;
6585;24/05/2026;L0044;"novela negra;historica";Ebook;Adulto;Barrio Sur;7.0;0;0.0;
7641;09/06/2026;L0083;"novela negra;poesia";Fisico;Senior;  Central ;14.0;1;0.0;El socio pide renovar otra vez
1446;18/02/2026;L0024;"novela negra;biografia";Fisico;Senior;CENTRAL;7.0;0;0.0;
5322;03/05/2026;L0025;fantasia;Fisico;Adulto;Barrio Norte;14.0;1;0.0;
5719;10/05/2026;L0034;"novela negra;terror";Audiolibro;Adulto;Barrio Sur;21.0;1;0.0;
1696;23/02/2026;L0167;ciencia ficcion;Fisico;Senior;Barrio Norte;21.0;0;4.0;Devuelto en perfecto estado
2893;20/03/2026;L0001;"historica;biografia";Ebook;Senior;Barrio Norte;21.0;0;0.0;
1575;20/02/2026;L0004;"poesia;ensayo";Fisico;Adulto;Barrio Sur;14.0;1;18.0;
3204;26/03/2026;L0125;"historica;ensayo;poesia";Fisico;Infantil;Central;30.0;1;0.0;
4406;17/04/2026;L0022;"biografia;poesia";Fisico;Adulto;Barrio Norte;14.0;1;0.0;
1631;22/02/2026;L0077;biografia;Fisico;Adulto;Barrio Norte;21.0;1;0.0;
7602;08/06/2026;L0034;"novela negra;terror";Fisico;Adulto;Barrio Norte;14.0;1;0.0;
1882;27/02/2026;L0137;"ciencia ficcion;biografia";Fisico;Infantil;Barrio Sur;14.0;1;0.0;
5113;29/04/2026;L0041;"terror;biografia";Fisico;Senior;Central;14.0;1;0.0;
5075;29/04/2026;L0049;"poesia;novela negra";Fisico;Adulto;Central;14.0;0;0.0;
8891;28/06/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Central;7.0;1;0.0;
8055;15/06/2026;L0054;terror;Ebook;Adulto;Central;7.0;0;0.0;
849;05/02/2026;L0100;fantasia;Fisico;Adulto;Barrio Sur;14.0;1;0.0;
6104;16/05/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;;0;0.0;
7334;04/06/2026;L0051;"juvenil;ensayo";Audiolibro;Adulto;Central;30.0;1;0.0;Muy solicitado, hay lista de espera
7088;31/05/2026;L0041;"terror;biografia";Fisico;Senior;Barrio Sur;21.0;1;0.0;
2878;20/03/2026;L0004;"poesia;ensayo";Ebook;Adulto;Barrio Norte;14.0;0;0.0;
187;20/01/2026;L0088;biografia;Fisico;Infantil;Central;14.0;0;4.0;
3780;05/04/2026;L0085;"terror;romantica;ensayo";Ebook;Infantil;Barrio Sur;21.0;0;0.0;
1831;26/02/2026;L0110;"juvenil;romantica;poesia";Fisico;Senior;Central;14.0;0;0.0;Devuelto en perfecto estado
2960;21/03/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;  Barrio Sur ;7.0;1;5.0;Muy solicitado, hay lista de espera
9312;05/07/2026;L0010;"ensayo;novela negra";Fisico;Senior;Barrio Sur;14.0;1;0.0;
6492;22/05/2026;L0055;poesia;Fisico;Adulto;Barrio Sur;14.0;2;3.0;Paginas subrayadas a lapiz
1235;13/02/2026;L0130;"juvenil;ciencia ficcion";Fisico;Senior;Central;14.0;0;0.0;
6077;16/05/2026;L0006;"  biografia;historica;poesia ";Audiolibro;Adulto;Barrio Norte;30.0;0;0.0;
3916;08/04/2026;L0007;"historica;novela negra";Ebook;Adulto;Central;21.0;0;0.0;Le falta la sobrecubierta
447;27/01/2026;L0048;"historica;ensayo";Ebook;Adulto;Barrio Sur;14.0;0;0.0;Le falta la sobrecubierta
845;05/02/2026;L0005;poesia;Ebook;Infantil;Barrio Sur;7.0;0;0.0;
5874;12/05/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Infantil;Central;14.0;0;0.0;
6821;27/05/2026;L0080;ciencia ficcion;Ebook;Adulto;Barrio Norte;30.0;0;0.0;
2441;11/03/2026;L0010;"ensayo;novela negra";Audiolibro;Infantil;Barrio Sur;21.0;0;;
3104;24/03/2026;L0110;"juvenil;romantica;poesia";Ebook;Senior;Central;30.0;0;0.0;
8654;25/06/2026;L0045;"romantica;ciencia ficcion";Fisico;Adulto;Barrio Norte;21.0;0;2.0;
7934;13/06/2026;L0075;"ciencia ficcion;juvenil;terror";Fisico;Senior;Barrio Sur;14.0;0;0.0;
5750;10/05/2026;L0017;"ciencia ficcion;juvenil;novela negra";Audiolibro;Senior;Barrio Norte;14.0;2;0.0;
1295;15/02/2026;L0069;"ciencia ficcion;fantasia";Audiolibro;Adulto;Barrio Norte;14.0;0;0.0;
5171;30/04/2026;L0014;historica;Fisico;;Barrio Sur;14.0;0;0.0;
9498;07/07/2026;L0007;"historica;novela negra";Ebook;Senior;Barrio Norte;30.0;1;0.0;
5068;29/04/2026;L0075;"ciencia ficcion;juvenil;terror";Fisico;Adulto;Barrio Norte;14.0;0;4.0;Devuelto en perfecto estado
3443;30/03/2026;L0010;"ensayo;novela negra";Fisico;Senior;Central;14.0;0;0.0;
8517;22/06/2026;L0031;"CIENCIA FICCION;POESIA";Fisico;Adulto;Central;7.0;1;0.0;
9571;08/07/2026;L0087;"ensayo;romantica";Fisico;Adulto;Central;30.0;0;0.0;
6215;18/05/2026;L0058;"biografia;ciencia ficcion";Fisico;Adulto;Barrio Norte;14.0;1;0.0;
777;03/02/2026;L0054;terror;Fisico;Adulto;BARRIO NORTE;30.0;2;0.0;
9930;13/07/2026;L0134;"romantica;novela negra;biografia";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
2154;05/03/2026;L0030;"fantasia;historica;juvenil";Fisico;Infantil;Barrio Sur;14.0;1;0.0;Paginas subrayadas a lapiz
4921;26/04/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Barrio Sur;30.0;2;1.0;
5457;05/05/2026;L0126;fantasia;Fisico;Senior;Barrio Sur;14.0;0;5.0;
9565;08/07/2026;L0101;"biografia;historica";Ebook;Senior;Central;14.0;0;0.0;
5629;08/05/2026;L0020;"  fantasia;novela negra ";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
7153;02/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
8498;22/06/2026;L0034;"novela negra;terror";Fisico;Adulto;  Barrio Sur ;7.0;0;0.0;
3184;26/03/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Barrio Norte;21.0;1;0.0;
6912;29/05/2026;L0145;"POESIA;HISTORICA";Ebook;Infantil;Central;7.0;0;0.0;Paginas subrayadas a lapiz
3200;26/03/2026;L0034;"novela negra;terror";Fisico;Senior;Barrio Norte;7.0;0;0.0;Paginas subrayadas a lapiz
7150;02/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Adulto;Central;7.0;0;0.0;
1290;15/02/2026;L0069;"ciencia ficcion;fantasia";Fisico;Infantil;Barrio Norte;7.0;0;1.0;
4582;20/04/2026;L0055;poesia;Fisico;Senior;Barrio Norte;30.0;0;6.0;
7922;13/06/2026;L0106;"juvenil;historica;novela negra";Fisico;Adulto;Barrio Norte;30.0;0;6.0;
9006;30/06/2026;L0002;fantasia;Ebook;Adulto;Barrio Norte;14.0;0;0.0;
8775;27/06/2026;L0023;"juvenil;biografia";Fisico;Infantil;Barrio Sur;7.0;2;0.0;
9640;10/07/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Barrio Norte;14.0;1;0.0;
4107;12/04/2026;L0078;novela negra;Fisico;Adulto;Central;30.0;0;2.0;
4127;12/04/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Norte;21.0;0;16.0;
8278;19/06/2026;L0026;"romantica;juvenil";Ebook;Infantil;Central;30.0;0;0.0;
3967;09/04/2026;L0051;"juvenil;ensayo";Fisico;Infantil;Central;21.0;1;;
1880;27/02/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Central;7.0;0;1.0;
8563;23/06/2026;L0044;"novela negra;historica";Audiolibro;Adulto;Barrio Norte;14.0;0;0.0;
9370;05/07/2026;L0032;"POESIA;NOVELA NEGRA";Fisico;Adulto;Barrio Norte;14.0;1;0,0 dias;
8427;21/06/2026;L0011;fantasia;Fisico;Adulto;Barrio Norte;7.0;0;11.0;
3588;02/04/2026;L0200;"ciencia ficcion;fantasia;terror";Audiolibro;Adulto;Barrio Norte;14.0;0;0.0;
7500;07/06/2026;L0103;"romantica;fantasia";Fisico;Senior;Central;30.0;0;0.0;
3866;07/04/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Central;7.0;1;0.0;
8001;14/06/2026;L0004;"poesia;ensayo";Fisico;;Barrio Sur;14.0;1;0.0;
4132;12/04/2026;L0109;"ensayo;poesia;terror";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
1037;09/02/2026;L0106;"JUVENIL;HISTORICA;NOVELA NEGRA";Ebook;Infantil;Central;30.0;0;0.0;
637;31/01/2026;L0065;biografia;Fisico;Infantil;Barrio Sur;30.0;2;10.0;
7927;13/06/2026;L0015;poesia;Fisico;Adulto;Central;14.0;0;0.0;
4135;12/04/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
5435;05/05/2026;L0118;"fantasia;biografia;ciencia ficcion";Audiolibro;Adulto;Central;30.0;1;0.0;
1084;10/02/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Barrio Norte;14.0;0;5.0;
862;05/02/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Barrio Norte;14.0;0;8.0;
904;06/02/2026;L0008;"romantica;juvenil;ensayo";Fisico;Adulto;Central;21.0;0;6.0;
192;20/01/2026;L0073;poesia;Fisico;Infantil;Central;14.0;0;0.0;
110;18/01/2026;L0026;"ROMANTICA;JUVENIL";Fisico;Infantil;Barrio Norte;21.0;0;0.0;
4456;18/04/2026;L0054;terror;Fisico;Senior;Barrio Sur;21.0;1;0.0;
1943;28/02/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Central;14.0;0;0.0;
5383;04/05/2026;L0044;"novela negra;historica";Fisico;Infantil;Barrio Sur;21.0;0;15.0;
4332;16/04/2026;L0024;"novela negra;biografia";Fisico;Adulto;Central;21.0;0;2.0;
9072;01/07/2026;L0004;"poesia;ensayo";Audiolibro;Senior;Central;30.0;0;0.0;
2041;02/03/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;21.0;2;0.0;
7459;06/06/2026;L0018;"biografia;fantasia";Ebook;Adulto;Barrio Norte;30.0;0;0.0;
6973;30/05/2026;L0023;"juvenil;biografia";Fisico;Infantil;Central;7.0;0;0.0;
7913;13/06/2026;L0011;fantasia;Fisico;Adulto;Barrio Sur;7.0;1;0.0;Paginas subrayadas a lapiz
4660;22/04/2026;L0123;"historica;juvenil";Fisico;Senior;Barrio Norte;30.0;0;0.0;Muy solicitado, hay lista de espera
6525;23/05/2026;L0183;"ensayo;ciencia ficcion";Fisico;Infantil;barrio sur;21.0;1;0.0;
2776;17/03/2026;L0078;novela negra;Ebook;Adulto;Central;21.0;0;0.0;
4146;12/04/2026;L0031;"ciencia ficcion;poesia";Ebook;Adulto;Barrio Sur;7.0;0;0.0;
2324;08/03/2026;L0107;fantasia;Fisico;Adulto;Barrio Norte;30.0;0;0.0;Paginas subrayadas a lapiz
763;03/02/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Infantil;Barrio Sur;;2;0.0;
2618;14/03/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Senior;Barrio Norte;14.0;0;14.0;
2412;10/03/2026;L0042;ciencia ficcion;Fisico;Senior;Barrio Sur;14.0;2;0.0;
1095;10/02/2026;L0036;terror;Ebook;Adulto;Barrio Sur;14.0;0;0.0;
9226;04/07/2026;L0121;"fantasia;terror";Fisico;Infantil;Barrio Norte;14.0;0;0,0 dias;
7173;02/06/2026;L0049;"poesia;novela negra";Fisico;Adulto;Central;7.0;1;9.0;
6315;20/05/2026;L0034;"novela negra;terror";Fisico;Infantil;Central;7.0;0;14.0;
3136;25/03/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Barrio Norte;30.0;0;0.0;
5787;11/05/2026;L0071;terror;Ebook;Infantil;Barrio Norte;21.0;0;0.0;
5041;28/04/2026;L0185;"novela negra;terror;ensayo";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
3806;06/04/2026;L0019;terror;Fisico;Adulto;Barrio Sur;21.0;0;0.0;
885;06/02/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Barrio Norte;21.0;0;1.0;
2655;15/03/2026;L0069;"  ciencia ficcion;fantasia ";Fisico;Adulto;Central;14.0;0;0.0;
5407;04/05/2026;L0055;poesia;Fisico;Adulto;Barrio Sur;7.0;0;0.0;
8108;16/06/2026;L0113;"romantica;biografia";Fisico;Adulto;Barrio Sur;21.0;1;2.0;El socio pide renovar otra vez
8070;15/06/2026;L0046;ciencia ficcion;Ebook;Infantil;Barrio Norte;14.0;2;0.0;
6862;28/05/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;14.0;1;0,0 dias;El socio pide renovar otra vez
7756;10/06/2026;L0125;"historica;ensayo;poesia";Audiolibro;Adulto;Barrio Norte;21.0;0;0.0;
5781;11/05/2026;L0047;"ciencia ficcion;novela negra;romantica";Audiolibro;Adulto;Barrio Sur;30.0;0;0.0;
7131;01/06/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Central;;0;1.0;
5193;01/05/2026;L0061;"historica;romantica";Fisico;Senior;Central;21.0;0;0.0;Le falta la sobrecubierta
9760;11/07/2026;L0087;"ensayo;romantica";Fisico;Adulto;Barrio Norte;21.0;0;5.0;Le falta la sobrecubierta
2203;06/03/2026;L0028;"juvenil;novela negra;historica";Audiolibro;Senior;Barrio Norte;14.0;0;0.0;
6217;18/05/2026;L0102;"romantica;novela negra;fantasia";Ebook;Adulto;Barrio Sur;;0;0.0;
6475;22/05/2026;L0042;ciencia ficcion;Fisico;Adulto;BARRIO SUR;14.0;1;0.0;
1263;14/02/2026;L0072;"poesia;biografia;fantasia";Audiolibro;Senior;Central;30.0;1;0.0;
5439;05/05/2026;L0005;poesia;Fisico;Senior;Barrio Sur;14.0;0;0,0 dias;Ejemplar algo deteriorado
976;08/02/2026;L0098;"historica;biografia";Fisico;Adulto;Central;7.0;0;0.0;
5934;13/05/2026;L0086;"terror;poesia;ensayo";Fisico;Infantil;Barrio Sur;14.0;0;8.0;
4926;26/04/2026;L0151;"historica;novela negra";Fisico;Senior;Central;30.0;1;0.0;
942;07/02/2026;L0125;"historica;ensayo;poesia";Ebook;Adulto;Central;14.0;1;0.0;Ejemplar algo deteriorado
4724;23/04/2026;L0028;"juvenil;novela negra;historica";Fisico;Senior;Barrio Sur;14.0;0;0.0;
2388;09/03/2026;L0024;"novela negra;biografia";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
9802;12/07/2026;L0195;"fantasia;ciencia ficcion";Fisico;Adulto;Barrio Norte;30.0;0;0.0;Muy solicitado, hay lista de espera
5022;28/04/2026;L0093;"historica;fantasia";Ebook;Infantil;Barrio Sur;14.0;1;0.0;
4392;17/04/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Barrio Norte;14.0;1;4.0;
5149;30/04/2026;L0056;"ensayo;poesia";Audiolibro;Adulto;Central;21.0;0;0.0;
3222;26/03/2026;L0082;ensayo;Fisico;Senior;Barrio Norte;7.0;0;0.0;
3883;08/04/2026;L0125;"historica;ensayo;poesia";Fisico;Senior;Central;21.0;0;19.0;
9511;07/07/2026;L0016;historica;Fisico;Adulto;Barrio Norte;7.0;1;3.0;
7788;11/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Infantil;Central;21.0;0;0.0;
7511;07/06/2026;L0113;"romantica;biografia";Ebook;Senior;Central;7.0;1;0.0;
2790;17/03/2026;L0008;"romantica;juvenil;ensayo";Fisico;Infantil;Central;14.0;1;15,0 dias;
945;07/02/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Norte;21.0;0;0.0;
8978;30/06/2026;L0002;fantasia;Ebook;Adulto;Central;14.0;2;0.0;
1858;26/02/2026;L0018;"biografia;fantasia";Fisico;Infantil;Central;14.0;0;0.0;
